song_popularity,song_duration_ms,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,speechiness,tempo,audio_valence
51,244979,0.0196,0.534,0.888,0.183,2,0.151,-6.327,0.0274,101.989,0.624
56,224000,0.221,0.723,0.684,0,7,0.296,-6.252,0.195,112.995,0.861
58,262701,0.546,0.554,0.512,1.57E-06,4,0.0962,-7.33,0.0254,138.978,0.42
49,261665,0.0748,0.495,0.587,0,4,0.12,-5.353,0.033,139.837,0.265
65,176106,0.85,0.622,0.334,0,2,0.103,-8.498,0.0337,139.724,0.385
16,197520,0.0652,0.594,0.772,0.00104,8,0.0838,-5.039,0.266,97.112,0.673
22,248893,0.706,0.537,0.576,0.000122,7,0.0992,-6.836,0.0347,97.878,0.14
43,191226,0.113,0.537,0.698,0.0012,4,0.265,-4.821,0.0258,176.203,0.695
42,218933,0.126,0.75,0.6,0.0214,2,0.0727,-5.518,0.0327,126.003,0.701
36,216764,0.0364,0.718,0.693,0.447,1,0.125,-8.227,0.0544,97.974,0.755
23,227586,0.608,0.391,0.549,1.40E-05,7,0.136,-4.563,0.0272,98.868,0.317
48,203783,0.00579,0.642,0.501,0.00126,9,0.139,-7.031,0.0339,131.986,0.667
43,190626,0.0983,0.903,0.35,0.422,1,0.0782,-10.96,0.131,114.965,0.41
42,186000,0.107,0.624,0.793,0,5,0.166,-6.37,0.0449,104.94,0.751
56,216656,0.263,0.737,0.561,0,1,0.0862,-6.229,0.0842,90.038,0.609
18,229906,0.974,0.502,0.242,6.49E-06,11,0.427,-10.61,0.037,138.821,0.314
40,189233,0.0156,0.782,0.691,0.4,0,0.0923,-6.848,0.0456,122.022,0.861
49,187493,0.498,0.591,0.549,1.58E-05,9,0.149,-5.476,0.0252,97.51,0.561
40,218000,0.0506,0.644,0.822,3.52E-05,6,0.124,-5.687,0.0305,131.952,0.964
50,197770,0.143,0.543,0.61,0,5,0.0927,-7.988,0.029,114.702,0.291
41,212061,0.00935,0.682,0.843,0.000703,4,0.195,-5.917,0.0364,104.977,0.43
47,204173,0.518,0.418,0.655,2.08E-05,3,0.0834,-6.112,0.0523,73.825,0.376
47,231920,0.0295,0.794,0.71,0.211,10,0.104,-7.667,0.0282,119.999,0.965
44,190956,0.0045,0.64,0.48,2.42E-05,9,0.279,-8.326,0.049,91.997,0.569
0,228098,0.115,0.596,0.732,0.0208,0,0.17,-4.558,0.0295,158.575,0.618
48,218600,0.0259,0.72,0.824,2.74E-05,6,0.309,-4.887,0.0275,101,0.572
0,263573,0.35,0.649,0.524,0.868,2,0.175,-9.301,0.0262,130.982,0.43
38,201595,0.0195,0.628,0.671,0.589,11,0.128,-6.877,0.0273,123.047,0.575
43,252893,0.162,0.752,0.807,0,11,0.0864,-4.906,0.0516,107.958,0.858
51,205000,0.571,0.711,0.528,0,9,0.489,-7.341,0.0408,110.162,0.656
0,269322,0.416,0.27,0.536,0,7,0.172,-6.205,0.0337,155.186,0.328
44,216039,0.00233,0.638,0.79,0.428,11,0.298,-5.05,0.0255,103.997,0.885
27,278546,0.0268,0.392,0.475,0.0107,10,0.111,-7.981,0.0282,129.961,0.474
48,243750,0.537,0.605,0.667,1.84E-05,11,0.102,-8.145,0.0302,89.989,0.644
24,224280,0.735,0.565,0.369,0,7,0.0717,-6.518,0.0276,111.057,0.229
49,158121,0.869,0.655,0.456,0,7,0.351,-12.752,0.0633,141.056,0.707
51,217173,0.404,0.331,0.579,0.000246,7,0.111,-5.703,0.026,102.733,0.275
39,295564,0.00128,0.787,0.497,0.87,0,0.205,-8.181,0.0443,130.026,0.659
47,229982,0.00702,0.729,0.572,0.116,9,0.18,-7.363,0.0339,126.981,0.852
28,199426,0.0738,0.687,0.785,0,2,0.104,-4.522,0.19,160.042,0.753
44,177775,0.0745,0.753,0.837,9.80E-06,6,0.216,-4.304,0.052,95.02,0.755
56,189500,0.458,0.773,0.725,0,8,0.0935,-5.614,0.0344,99.018,0.769
48,187611,0.346,0.628,0.484,0,9,0.24,-6.08,0.0268,100.898,0.399
35,209460,0.00656,0.57,0.842,0.00251,4,0.199,-5.765,0.0341,104.986,0.522
60,236960,0.705,0.688,0.723,0,2,0.361,-7.009,0.104,155.856,0.759
45,230280,0.000596,0.706,0.759,0.00996,1,0.335,-5.873,0.0329,112.014,0.792
55,195666,0.161,0.672,0.779,0,11,0.152,-5.249,0.0285,97.017,0.725
55,203035,0.0691,0.757,0.733,0,5,0.0918,-3.936,0.0665,98.041,0.535
3,240320,0.131,0.604,0.742,0.0158,5,0.172,-7.425,0.0314,93.937,0.532
0,260226,0.108,0.718,0.702,8.92E-05,9,0.366,-5.664,0.0326,104,0.931
48,258846,0.389,0.644,0.493,0,7,0.154,-7.311,0.0258,122.999,0.189
46,259453,0.0602,0.766,0.479,0.0206,0,0.11,-7.39,0.0469,97.995,0.408
49,228470,0.213,0.704,0.629,1.97E-05,5,0.0869,-4.457,0.0427,117.032,0.692
58,173867,0.383,0.666,0.426,1.56E-05,7,0.109,-9.228,0.147,159.963,0.587
90,216419,0.584,0.506,0.693,9.58E-05,0,0.0891,-7.265,0.0412,139.912,0.221
93,187026,0.0085,0.691,0.716,9.06E-06,7,0.263,-5.985,0.0351,112.035,0.507
62,190931,0.423,0.665,0.699,0,11,0.0969,-5.265,0.0578,124.896,0.585
82,204878,0.00175,0.666,0.728,4.26E-06,7,0.0429,-5.808,0.0419,122.996,0.51
41,189493,0.0998,0.694,0.63,0.000635,7,0.12,-6.84,0.162,90.045,0.341
85,228206,0.173,0.757,0.849,0,5,0.0878,-3.424,0.0536,150.036,0.826
92,199226,0.0558,0.575,0.571,0,1,0.0912,-7.906,0.0439,105.049,0.449
70,190720,0.173,0.68,0.738,0.00036,6,0.37,-4.881,0.0331,105.015,0.675
63,203023,0.0586,0.709,0.819,9.41E-06,11,0.358,-3.399,0.0677,123.052,0.332
82,173840,0.00277,0.673,0.71,0,8,0.55,-6.744,0.0324,110.017,0.54
73,215724,0.0218,0.541,0.703,0,0,0.0964,-5.573,0.102,94.858,0.238
59,186597,0.487,0.644,0.674,0.0019,1,0.327,-4.929,0.0338,74.952,0.459
95,229412,0.0984,0.442,0.585,0.391,0,0.14,-10.332,0.0964,97.565,0.116
65,194400,0.0661,0.739,0.471,9.78E-05,8,0.116,-8.456,0.0436,90.002,0.31
71,184019,0.0796,0.636,0.63,0,0,0.13,-6.396,0.0346,104.845,0.454
73,199230,0.0557,0.687,0.766,0.00107,11,0.146,-6.08,0.054,94.973,0.303
89,211866,0.164,0.425,0.642,0,4,0.118,-5.06,0.0502,170.008,0.112
72,177973,0.366,0.827,0.613,1.25E-05,8,0.093,-5.34,0.0621,137.96,0.747
57,163186,0.191,0.767,0.805,0,7,0.0687,-4.472,0.037,104.99,0.57
69,176944,0.0292,0.822,0.611,0,0,0.0628,-5.448,0.17,105.052,0.567
65,208946,0.0278,0.617,0.732,0,11,0.125,-6.737,0.0278,84.977,0.723
94,238173,0.0104,0.588,0.67,3.33E-06,0,0.338,-6.439,0.0473,118.159,0.505
76,222320,0.202,0.745,0.477,0,11,0.12,-7.706,0.088,136.055,0.454
86,260233,0.00219,0.709,0.857,0,9,0.103,-3.394,0.0881,126.038,0.446
51,184950,0.00399,0.598,0.727,0,1,0.635,-5.78,0.0442,140.057,0.372
67,182053,0.132,0.562,0.612,1.28E-06,1,0.189,-5.204,0.0726,91.655,0.215
49,195840,0.634,0.661,0.506,2.57E-05,1,0.114,-10.158,0.215,118.073,0.345
85,223583,0.235,0.701,0.512,5.07E-06,0,0.135,-6.869,0.0969,91.947,0.663
63,187838,0.358,0.842,0.666,1.45E-06,3,0.126,-2.662,0.0653,123.957,0.799
73,225587,0.134,0.529,0.817,0,9,0.0905,-4.05,0.052,77.053,0.299
55,198933,0.0408,0.724,0.812,0.000262,3,0.0977,-4.54,0.0369,109.996,0.671
46,226733,0.396,0.689,0.365,0.00386,8,0.107,-10.912,0.0733,163.985,0.285
19,229162,0.591,0.276,0.283,0.000138,5,0.0792,-8.588,0.0378,172.942,0.222
59,204653,0.0713,0.673,0.836,0,1,0.0657,-4.574,0.0684,91.044,0.635
59,188430,0.09,0.793,0.697,2.14E-05,0,0.235,-5.528,0.0692,109.995,0.562
97,184560,0.176,0.694,0.77,1.10E-05,6,0.118,-5.335,0.149,125.905,0.163
77,202999,0.0313,0.708,0.868,0,6,0.122,-3.287,0.0431,124.994,0.72
72,238666,0.0938,0.675,0.849,0,0,0.121,-3.841,0.0675,100.111,0.681
98,213309,0.0119,0.781,0.768,4.91E-06,11,0.325,-5.991,0.0394,123.07,0.486
74,224914,0.23,0.662,0.677,0,1,0.369,-6.371,0.0406,99.017,0.347
70,225213,0.00949,0.29,0.889,0,1,0.0821,-2.611,0.159,98.835,0.651
93,201287,0.286,0.672,0.735,0,5,0.242,-4.733,0.0457,115.741,0.754
81,207429,0.0316,0.423,0.857,0,10,0.0555,-3.441,0.275,180.01,0.655
89,230761,0.0129,0.414,0.486,0,6,0.111,-6.431,0.0311,128.038,0.368
50,191371,0.341,0.755,0.622,0,10,0.249,-3.521,0.0756,79.996,0.447
52,193760,0.165,0.589,0.603,0,2,0.0687,-5.517,0.0435,76.874,0.456
60,217560,0.267,0.641,0.75,0.000294,7,0.396,-4.935,0.0313,147.956,0.634
69,186482,0.0721,0.699,0.855,0,11,0.0671,-2.728,0.0528,124.947,0.726
33,174788,0.297,0.586,0.567,0,11,0.101,-8.832,0.0522,132.027,0.383
73,179533,0.0142,0.586,0.564,0,7,0.131,-5.573,0.0738,172.037,0.161
77,217932,0.0384,0.757,0.832,0.00241,4,0.661,-3.318,0.0758,125.894,0.386
53,189842,0.0339,0.674,0.653,0,0,0.143,-3.992,0.0324,112.011,0.478
97,196400,0.0175,0.669,0.574,0.00294,4,0.146,-6.442,0.0286,120.013,0.273
39,214226,0.215,0.404,0.531,0,1,0.0521,-4.328,0.103,164.848,0.321
66,207427,0.0257,0.619,0.938,1.39E-05,5,0.128,-5.245,0.35,94.38,0.601
69,253240,0.416,0.531,0.499,0,0,0.131,-8.793,0.0403,118.059,0.182
54,170280,0.12,0.779,0.785,0,9,0.0488,-2.244,0.0381,143.933,0.748
47,202666,0.0693,0.604,0.724,0,5,0.07,-4.532,0.146,180.097,0.419
52,171428,0.307,0.61,0.645,0,1,0.198,-5.737,0.0648,126.077,0.4
55,189173,0.0658,0.678,0.729,0,8,0.303,-4.188,0.137,99.895,0.643
94,210367,0.0143,0.818,0.54,0.000512,6,0.099,-6.35,0.0544,97.064,0.174
66,158053,0.541,0.757,0.501,0,2,0.0718,-5.593,0.0466,89.931,0.91
98,212500,0.153,0.841,0.798,3.33E-06,1,0.0618,-4.206,0.229,95.948,0.591
87,174860,0.49,0.755,0.625,0,2,0.157,-7.114,0.0896,147.02,0.374
79,181913,0.645,0.547,0.289,0,0,0.148,-8.131,0.0348,104.851,0.213
72,215786,0.0729,0.659,0.712,3.04E-05,7,0.367,-5.61,0.0782,101.034,0.202
74,274693,0.669,0.494,0.637,0,5,0.0882,-6.381,0.0333,147.924,0.1
41,189493,0.0998,0.694,0.63,0.000635,7,0.12,-6.84,0.162,90.045,0.341
75,241910,0.00697,0.437,0.719,3.86E-05,6,0.0765,-4.569,0.0376,169.976,0.284
90,190000,0.288,0.531,0.854,0,10,0.0773,-3.149,0.198,94.419,0.456
85,201253,0.0882,0.694,0.852,0,7,0.334,-5.34,0.257,107.178,0.377
62,190931,0.423,0.665,0.699,0,11,0.0969,-5.265,0.0578,124.896,0.585
73,303888,0.372,0.76,0.603,0,5,0.112,-5.898,0.12,97.887,0.515
92,201660,0.297,0.752,0.488,9.11E-06,6,0.0936,-7.05,0.0705,136.041,0.533
89,187436,0.0691,0.719,0.704,0,1,0.166,-4.724,0.0476,133.002,0.628
78,199931,0.979,0.498,0.104,7.86E-05,1,0.0895,-14.08,0.0621,124.001,0.205
57,206960,0.0558,0.412,0.839,0,9,0.116,-4.222,0.118,116.854,0.523
86,220850,0.0112,0.578,0.694,0,5,0.102,-5.351,0.0706,129.921,0.268
62,167106,0.0366,0.637,0.856,0.0308,1,0.0809,-5.649,0.0337,160.068,0.285
83,215733,0.382,0.568,0.401,0,7,0.262,-6.341,0.0297,95.796,0.296
40,177666,0.223,0.815,0.518,0,7,0.104,-6.594,0.0897,151.891,0.877
92,199226,0.0558,0.575,0.571,0,1,0.0912,-7.906,0.0439,105.049,0.449
51,259558,0.779,0.354,0.206,0.00021,0,0.0959,-11.799,0.0365,139.056,0.202
75,165106,0.113,0.598,0.891,0,9,0.168,-3.458,0.262,202.039,0.942
76,199706,0.00541,0.583,0.662,1.96E-06,0,0.284,-6.025,0.156,150.305,0.636
72,184080,0.123,0.703,0.748,0,1,0.0642,-6.047,0.0435,111.943,0.625
26,191254,0.0352,0.745,0.719,0,11,0.0639,-4.291,0.19,99.962,0.611
79,229120,0.0563,0.749,0.723,0.022,1,0.0977,-6.609,0.0432,108.999,0.674
72,233028,0.2,0.667,0.478,0,2,0.0927,-5.345,0.0316,113.502,0.337
51,184950,0.00399,0.598,0.727,0,1,0.635,-5.78,0.0442,140.057,0.372
77,142320,0.0484,0.656,0.542,0,7,0.106,-7.358,0.323,166.11,0.551
39,214226,0.215,0.404,0.531,0,1,0.0521,-4.328,0.103,164.848,0.321
85,228206,0.173,0.757,0.849,0,5,0.0878,-3.424,0.0536,150.036,0.826
74,215688,0.344,0.783,0.465,0,4,0.0875,-7.335,0.0471,138.038,0.48
73,216239,0.452,0.603,0.554,0,2,0.0545,-4.381,0.0646,111.989,0.354
34,223000,0.032,0.719,0.703,1.14E-05,5,0.0656,-4.93,0.0392,101.984,0.72
58,173867,0.383,0.666,0.426,1.56E-05,7,0.109,-9.228,0.147,159.963,0.587
74,153309,0.168,0.73,0.934,2.56E-05,4,0.142,-3.995,0.078,122.018,0.758
87,217118,0.214,0.717,0.605,0,11,0.138,-5.68,0.075,81.047,0.387
81,195160,0.223,0.759,0.498,5.84E-05,10,0.406,-10.615,0.0776,126.972,0.244
34,163880,0.122,0.786,0.764,0,11,0.102,-2.935,0.0798,90.979,0.913
57,181982,0.285,0.758,0.597,0,0,0.155,-5.564,0.0309,87.749,0.679
82,269106,0.101,0.798,0.867,0,1,0.0634,-5.971,0.12,109.04,0.668
67,193520,0.238,0.8,0.709,0,6,0.119,-5.834,0.0381,127.438,0.388
71,239160,0.102,0.624,0.459,0,8,0.117,-6.035,0.0321,119.048,0.122
91,225199,0.071,0.826,0.615,0,8,0.0965,-7.979,0.219,98.056,0.543
57,190933,0.451,0.747,0.586,0,5,0.252,-5.774,0.0491,91.995,0.783
81,189000,0.0227,0.739,0.742,1.39E-06,7,0.229,-4.586,0.0329,124.016,0.659
69,233880,0.201,0.657,0.569,1.38E-05,2,0.126,-6.287,0.0542,102.054,0.399
81,193377,0.293,0.652,0.897,0,7,0.0722,-4.481,0.036,114.033,0.475
62,188218,0.339,0.641,0.841,0,4,0.248,-3.916,0.115,76.957,0.523
79,210200,0.299,0.553,0.502,0,0,0.764,-5.972,0.0409,129.976,0.296
61,191935,0.443,0.774,0.45,3.28E-05,11,0.127,-6.86,0.0896,90.055,0.648
84,239834,0.129,0.499,0.638,0,0,0.631,-6.145,0.0438,89.98,0.253
73,190330,0.0125,0.402,0.75,0.00192,0,0.396,-6.607,0.0567,146.223,0.502
70,222533,0.199,0.417,0.673,0,6,0.128,-7.719,0.0497,108.994,0.314
56,231333,0.37,0.399,0.646,0.000114,3,0.232,-6.991,0.0369,173.459,0.243
74,182900,0.0375,0.635,0.679,0,1,0.0954,-7.374,0.0861,117.867,0.239
64,183013,0.414,0.733,0.589,1.04E-06,2,0.14,-5.303,0.0381,91.003,0.651
69,167625,0.319,0.646,0.371,0,1,0.218,-8.645,0.0575,81.096,0.24
81,226693,0.0991,0.716,0.729,0,5,0.0842,-6.313,0.117,131.975,0.276
63,187827,0.23,0.677,0.592,0.000313,1,0.127,-8.87,0.0642,119.901,0.317
78,107076,0.684,0.9,0.316,0.0771,9,0.0853,-8.797,0.332,129.914,0.844
72,182906,0.259,0.799,0.373,0,7,0.166,-8.999,0.0558,98.035,0.534
62,164154,0.0206,0.755,0.652,1.41E-05,7,0.101,-6.406,0.0788,158.119,0.486
75,199300,0.107,0.843,0.58,1.84E-05,2,0.0645,-4.271,0.0591,98.023,0.638
70,203427,0.0387,0.734,0.724,0.000772,7,0.303,-6.935,0.165,101.967,0.501
67,174774,0.00418,0.629,0.596,0,0,0.286,-4.44,0.193,172.032,0.649
77,181520,0.603,0.798,0.175,0,0,0.625,-12.603,0.0594,93.994,0.633
73,217633,0.0632,0.554,0.667,1.43E-05,7,0.0686,-9.343,0.0439,100.017,0.281
91,183752,0.31,0.749,0.752,0,6,0.232,-4.883,0.345,180.049,0.901
64,177068,0.315,0.573,0.584,1.19E-06,4,0.109,-6.574,0.047,114.841,0.0805
60,195501,0.219,0.543,0.682,1.53E-06,3,0.085,-5.81,0.112,179.972,0.424
63,223933,0.273,0.856,0.462,0,10,0.11,-7.478,0.059,108.012,0.714
91,145603,0.0945,0.9,0.653,0,1,0.528,-6.962,0.289,112.503,0.399
87,179693,0.352,0.746,0.703,0,4,0.331,-4.179,0.107,166.043,0.667
80,212745,0.328,0.631,0.44,0,1,0.239,-5.948,0.028,136.033,0.418
55,189173,0.0658,0.678,0.729,0,8,0.303,-4.188,0.137,99.895,0.643
87,190471,0.493,0.763,0.572,0.00118,11,0.106,-7.312,0.0595,151.93,0.25
89,187436,0.0691,0.719,0.704,0,1,0.166,-4.724,0.0476,133.002,0.628
86,220850,0.0112,0.578,0.694,0,5,0.102,-5.351,0.0706,129.921,0.268
82,177139,0.049,0.767,0.543,0,1,0.115,-7.881,0.103,106.029,0.485
79,229120,0.0563,0.749,0.723,0.022,1,0.0977,-6.609,0.0432,108.999,0.674
87,205463,0.161,0.55,0.415,0,9,0.108,-6.557,0.052,172.065,0.274
75,241910,0.00697,0.437,0.719,3.86E-05,6,0.0765,-4.569,0.0376,169.976,0.284
86,211817,0.0788,0.572,0.691,0.000132,8,0.0619,-4.783,0.123,92.082,0.318
72,190026,0.649,0.607,0.478,0,1,0.0928,-5.702,0.031,88.979,0.255
87,209273,0.544,0.515,0.479,0.00598,3,0.191,-7.458,0.0261,88.964,0.284
90,190000,0.288,0.531,0.854,0,10,0.0773,-3.149,0.198,94.419,0.456
73,190946,0.193,0.579,0.904,0,5,0.064,-2.729,0.0618,82.014,0.681
90,203417,0.0169,0.596,0.854,0,7,0.124,-5.114,0.463,120.274,0.152
89,183750,0.118,0.659,0.738,0,4,0.115,-5.072,0.0477,127.95,0.481
94,238173,0.0104,0.588,0.67,3.33E-06,0,0.338,-6.439,0.0473,118.159,0.505
70,181360,0.366,0.451,0.528,0,2,0.0811,-6.984,0.0364,139.28,0.527
74,195519,0.00281,0.63,0.694,0,11,0.0719,-6.257,0.0253,97.005,0.216
72,198087,0.00294,0.956,0.544,0,1,0.104,-6.41,0.0822,104.011,0.127
91,207029,0.579,0.503,0.741,1.49E-06,4,0.0712,-5.128,0.047,88.335,0.458
86,163216,0.0476,0.752,0.764,9.44E-05,1,0.0543,-4.399,0.038,121.958,0.582
44,211764,0.688,0.584,0.679,2.09E-06,2,0.232,-5.17,0.04,102.039,0.175
87,218868,0.0445,0.74,0.669,0,0,0.184,-5.199,0.0373,122.007,0.536
88,235545,0.568,0.851,0.541,0,0,0.13,-6.825,0.0505,124.959,0.448
76,197573,0.0268,0.604,0.673,3.32E-05,1,0.187,-5.979,0.0545,144.971,0.287
66,157424,0.0119,0.578,0.862,1.79E-05,8,0.0744,-3.059,0.0405,100.049,0.547
69,211360,0.0582,0.622,0.709,0,5,0.126,-7.32,0.0669,140.018,0.488
47,198948,0.145,0.741,0.555,0.000172,0,0.183,-8.087,0.044,119.971,0.447
64,227240,0.158,0.627,0.693,0.000102,0,0.115,-4.382,0.0856,129.801,0.245
84,232253,0.216,0.75,0.404,0.000357,9,0.0911,-10.178,0.0682,95.045,0.0499
95,189466,0.216,0.448,0.612,0,2,0.08,-6.106,0.0708,97.773,0.213
98,213309,0.0119,0.781,0.768,4.91E-06,11,0.325,-5.991,0.0394,123.07,0.486
94,260000,0.0733,0.552,0.76,0,0,0.0865,-4.706,0.342,135.702,0.639
92,201660,0.297,0.752,0.488,9.11E-06,6,0.0936,-7.05,0.0705,136.041,0.533
94,210367,0.0143,0.818,0.54,0.000512,6,0.099,-6.35,0.0544,97.064,0.174
66,158053,0.541,0.757,0.501,0,2,0.0718,-5.593,0.0466,89.931,0.91
81,189000,0.0227,0.739,0.742,1.39E-06,7,0.229,-4.586,0.0329,124.016,0.659
78,199931,0.979,0.498,0.104,7.86E-05,1,0.0895,-14.08,0.0621,124.001,0.205
83,274693,0.669,0.494,0.637,0,5,0.0882,-6.381,0.0333,147.924,0.1
66,155586,0.267,0.693,0.752,0,7,0.158,-4.599,0.0468,86.039,0.536
66,203911,0.0718,0.631,0.624,0,1,0.145,-5.504,0.0597,179.925,0.392
77,193613,0.15,0.703,0.868,0.132,7,0.104,-4.661,0.0291,121.03,0.733
82,197938,0.0253,0.661,0.725,0,6,0.123,-4.859,0.0563,119.927,0.605
69,202721,0.938,0.665,0.287,0.149,8,0.103,-14.923,0.04,133.924,0.386
70,212371,0.111,0.81,0.759,4.73E-06,9,0.0919,-3.029,0.0376,104.993,0.615
80,190576,0.067,0.631,0.599,0,7,0.0952,-6.137,0.0878,170.122,0.727
77,205791,0.636,0.811,0.447,0,4,0.462,-6.55,0.0414,99.995,0.694
86,174800,0.0337,0.663,0.708,0,8,0.0841,-4.154,0.0473,103.073,0.742
83,217440,0.0716,0.684,0.619,0,10,0.122,-7.005,0.0386,125.046,0.284
71,224223,0.452,0.661,0.762,0,5,0.162,-4.307,0.0402,101.99,0.583
81,189000,0.0227,0.739,0.742,1.39E-06,7,0.229,-4.586,0.0329,124.016,0.659
72,189401,0.0829,0.607,0.74,0,4,0.105,-4.793,0.172,108.05,0.219
62,200244,0.51,0.737,0.514,0,9,0.0691,-6.238,0.0468,94.048,0.449
87,179693,0.352,0.746,0.703,0,4,0.331,-4.179,0.107,166.043,0.667
83,225133,0.648,0.6,0.535,4.70E-06,4,0.162,-7.043,0.107,71.912,0.269
63,187827,0.23,0.677,0.592,0.000313,1,0.127,-8.87,0.0642,119.901,0.317
50,205520,0.045,0.723,0.74,0,0,0.203,-4.536,0.0295,106.993,0.58
84,180566,0.479,0.697,0.552,0.127,1,0.147,-10.271,0.196,75.235,0.278
70,190731,0.257,0.497,0.486,0,8,0.0908,-5.89,0.241,93.955,0.668
73,190330,0.0125,0.402,0.75,0.00192,0,0.396,-6.607,0.0567,146.223,0.502
60,192200,0.528,0.749,0.419,7.85E-06,5,0.113,-9.41,0.0719,120.166,0.279
65,219183,0.0126,0.688,0.699,6.16E-06,11,0.391,-5,0.0445,94.935,0.385
70,191479,0.105,0.839,0.63,0,9,0.0669,-7.047,0.0805,106,0.393
68,109302,0.0306,0.927,0.563,0,7,0.0736,-5.827,0.175,103.312,0.842
67,125783,0.0147,0.898,0.51,0,0,0.0745,-6.392,0.0386,112.022,0.758
58,172873,0.319,0.741,0.755,2.07E-06,2,0.112,-5.272,0.0361,141.92,0.874
55,173922,0.138,0.612,0.715,0,1,0.112,-4.276,0.103,107.598,0.812
50,203160,0.196,0.767,0.488,0,7,0.0826,-5.524,0.138,93.014,0.429
66,202199,0.114,0.56,0.869,2.88E-06,0,0.143,-2.391,0.237,190.036,0.866
72,233028,0.2,0.667,0.478,0,2,0.0927,-5.345,0.0316,113.502,0.337
59,188986,0.208,0.77,0.792,0.000501,1,0.377,-7.755,0.248,123.972,0.47
77,220826,0.137,0.817,0.635,7.85E-06,5,0.245,-5.719,0.138,103.029,0.777
48,182500,0.255,0.552,0.833,0,5,0.169,-4.895,0.402,192.012,0.627
69,208022,0.0561,0.601,0.674,0,7,0.117,-5.638,0.125,180.055,0.596
51,206968,0.0345,0.543,0.89,0,4,0.0693,-2.944,0.206,144.995,0.769
47,172800,0.483,0.679,0.649,0,7,0.234,-2.202,0.0488,100.044,0.865
47,185733,0.149,0.721,0.427,0,1,0.076,-8.168,0.031,100.994,0.423
66,195346,0.881,0.498,0.418,0,0,0.113,-6.294,0.0539,190.078,0.796
67,192598,0.104,0.637,0.783,0,10,0.571,-5.228,0.131,133.164,0.371
56,217720,0.316,0.695,0.679,0,11,0.068,-6.576,0.0651,95.997,0.79
48,170979,0.141,0.793,0.648,0.000217,6,0.0678,-5.526,0.0352,104.944,0.395
51,207122,0.0702,0.831,0.593,1.82E-05,5,0.176,-6.542,0.0387,100.977,0.385
42,175671,0.605,0.739,0.801,0.00118,10,0.107,-8.774,0.216,149.798,0.744
64,194323,0.00153,0.638,0.642,4.07E-06,7,0.0826,-4.422,0.0639,165.984,0.676
50,170172,0.13,0.791,0.574,0,0,0.106,-8.052,0.0583,100.014,0.92
67,175000,0.011,0.664,0.543,4.11E-05,1,0.0779,-8.067,0.209,159.889,0.468
69,251906,0.125,0.663,0.673,1.58E-06,10,0.248,-6.152,0.0586,98,0.279
57,234030,0.503,0.379,0.478,0,8,0.201,-9,0.0891,120.115,0.109
54,192354,0.0151,0.493,0.541,0,6,0.0571,-6.972,0.0291,170.105,0.359
67,211567,0.64,0.536,0.426,5.88E-06,7,0.147,-10.446,0.123,135.872,0.375
46,198905,0.0275,0.837,0.603,0,10,0.101,-6.263,0.119,113.937,0.726
54,176129,0.247,0.721,0.602,0,4,0.104,-7.15,0.0794,77.493,0.402
44,202710,0.75,0.445,0.396,1.71E-06,7,0.119,-6.302,0.199,94.921,0.458
70,241893,0.141,0.704,0.664,0,9,0.107,-3.209,0.0468,99.963,0.533
49,190546,0.033,0.675,0.72,1.30E-05,1,0.0311,-4.768,0.21,168.039,0.593
59,201661,0.0505,0.64,0.817,0.000884,6,0.492,-4.291,0.054,135.054,0.534
46,183307,0.00571,0.71,0.829,0,0,0.0795,-5.33,0.184,110.043,0.473
71,216266,0.0302,0.91,0.401,0.000159,1,0.0801,-9.552,0.0855,135.994,0.824
49,174632,0.284,0.702,0.649,0,0,0.181,-5.324,0.244,94.119,0.718
50,200890,0.0236,0.591,0.691,0,8,0.274,-4.891,0.0307,95.999,0.209
61,218853,0.536,0.687,0.551,0.000195,6,0.101,-5.212,0.0708,142.009,0.147
65,169251,0.149,0.837,0.649,7.63E-05,11,0.103,-5.26,0.192,164.002,0.948
65,192563,0.34,0.784,0.497,0,6,0.121,-7.74,0.153,74.974,0.535
53,217016,0.328,0.498,0.755,0,7,0.143,-4.862,0.0776,123.63,0.442
55,189067,0.0706,0.729,0.763,0,0,0.274,-6.214,0.233,93.041,0.41
48,214574,0.0841,0.786,0.593,0,6,0.144,-8.254,0.0538,109.993,0.544
53,204878,0.00571,0.816,0.653,0.0709,6,0.0855,-5.87,0.039,123.022,0.631
50,126125,0.274,0.761,0.447,0,6,0.0863,-6.547,0.0337,114.088,0.404
50,189753,0.652,0.827,0.717,0,10,0.0738,-5.264,0.0911,121.049,0.537
74,227266,0.213,0.646,0.823,0,2,0.322,-4.123,0.0394,128.035,0.418
74,211975,0.0288,0.699,0.883,0,5,0.817,-3.226,0.219,127.961,0.499
65,215675,0.339,0.742,0.838,0,3,0.0595,-2.758,0.0476,128.022,0.694
31,239999,0.00537,0.58,0.846,6.62E-06,9,0.145,-2.876,0.0573,129.998,0.366
83,202500,0.00664,0.635,0.9,0.0145,0,0.37,-3.719,0.0377,127.978,0.15
35,395520,0.000356,0.749,0.771,0.00402,8,0.0853,-4.121,0.197,127.981,0.515
39,214840,0.0064,0.687,0.702,4.35E-05,7,0.204,-5.324,0.0455,129.956,0.284
66,199080,0.00701,0.578,0.866,0,1,0.257,-3.804,0.0619,128.038,0.619
